model,folds,test_rows_total,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,25,3372,0.6883508746013497,0.2947427633111007,0.5182161714668476,0.4731208930463359,0.48360172972302884,0.4234003905741657,0.4594287966112847,0.412356600214915,0.5448006978264548,0.2547099994830039,0.5007839214903528,0.2811844386464449,0.49155021390150394,0.2763813934043576
xgboost,25,3372,0.6757768818865445,0.29302416656527835,0.5240200916437847,0.46680084754136586,0.47262384252827927,0.42177280226842034,0.45375930760307503,0.4090332725425213,0.5189070270090975,0.22434134490535693,0.470167088164137,0.262218334863451,0.4627972365923174,0.24918698919374727
catboost,25,3372,0.6916850972515602,0.27931206032930805,0.5275541099996254,0.4647824399102962,0.4962952982065638,0.42845740189528664,0.47345122536158046,0.4182554565761961,0.5311854878804642,0.22556576934289443,0.480179024292068,0.25734248878423843,0.4733827159620245,0.2462311232952779
