model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.8973902728351127,0.009513057492494367,0.8890856901311102,0.01583580740538072,0.9136231884057971,0.005313131240528472,0.9011310616751164,0.00831367577896076,0.8979528409725619,0.008942931440298086,0.8970058868562076,0.009721145578723802,0.8972349950768069,0.009604538536669729
xgboost,0.9338671411625148,0.002238978183650886,0.9465803713573381,0.006811619712361696,0.9228985507246376,0.011579701075616313,0.9345292584754684,0.0028202522787941563,0.9340069055403619,0.0019134123057917337,0.9341268709907341,0.002034881046882024,0.9338560162848175,0.002230274427856473
catboost,0.935349940688019,0.002718016426426967,0.9483559622601309,0.008901414633595572,0.9240579710144928,0.010190374394925743,0.9359896184027875,0.0028307017500207522,0.9354997179217683,0.00273253545373062,0.9356173279480479,0.0027064321582391617,0.9353392961098342,0.0027155819318667503
