model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.7704577153689542,0.11040935514050287,0.7219502108742152,0.06127228005228153,0.7409089823081095,0.20064683644757106,0.7266167261641421,0.12971712985155823,0.7673303200114111,0.10788151217956057,0.7680045580518269,0.11522181112262594,0.7634615498941616,0.11174089283001948
xgboost,0.7641641996826093,0.10818806351382564,0.7090957175518152,0.05621848620072094,0.7431083163452787,0.2055338074218608,0.7206161548631981,0.13062852619256238,0.7608778756586828,0.10630551596441828,0.7636462999168007,0.11482421191548106,0.7575306539853462,0.11047213598591483
catboost,0.7676509030725803,0.10953981009631307,0.7134851593523638,0.05994701410071354,0.7470129114567263,0.19976790412984646,0.7254963078761868,0.12901675087898837,0.76401145771422,0.10777447215386148,0.7667370734664858,0.11549310812108485,0.7612378550674516,0.1111240998211457
