scope,threshold,min_run_windows,rows,accuracy,precision_walking,recall_walking,f1_walking,tn,fp,fn,tp
same_patient,0.43,3,356,0.8370786516853933,0.06451612903225806,1.0,0.12121212121212122,294,58,0,4
same_patient,0.43,4,356,0.8539325842696629,0.07142857142857142,1.0,0.13333333333333333,300,52,0,4
same_patient,0.43,5,356,0.8651685393258427,0.0,0.0,0.0,308,44,4,0
same_patient,0.43,6,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.43,7,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.43,8,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.45,1,356,0.7921348314606742,0.05128205128205128,1.0,0.0975609756097561,278,74,0,4
same_patient,0.45,2,356,0.8174157303370787,0.057971014492753624,1.0,0.1095890410958904,287,65,0,4
same_patient,0.45,3,356,0.8398876404494382,0.06557377049180328,1.0,0.12307692307692308,295,57,0,4
same_patient,0.45,4,356,0.8651685393258427,0.07692307692307693,1.0,0.14285714285714285,304,48,0,4
same_patient,0.45,5,356,0.8651685393258427,0.0,0.0,0.0,308,44,4,0
same_patient,0.45,6,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.45,7,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.45,8,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.5,1,356,0.8033707865168539,0.05405405405405406,1.0,0.10256410256410256,282,70,0,4
same_patient,0.5,2,356,0.8286516853932584,0.06153846153846154,1.0,0.11594202898550725,291,61,0,4
same_patient,0.5,3,356,0.8567415730337079,0.07272727272727272,1.0,0.13559322033898305,301,51,0,4
same_patient,0.5,4,356,0.8651685393258427,0.07692307692307693,1.0,0.14285714285714285,304,48,0,4
same_patient,0.5,5,356,0.8651685393258427,0.0,0.0,0.0,308,44,4,0
same_patient,0.5,6,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.5,7,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.5,8,356,0.8792134831460674,0.0,0.0,0.0,313,39,4,0
same_patient,0.55,1,356,0.8117977528089888,0.056338028169014086,1.0,0.10666666666666667,285,67,0,4
same_patient,0.55,2,356,0.8370786516853933,0.06451612903225806,1.0,0.12121212121212122,294,58,0,4
same_patient,0.55,3,356,0.8595505617977528,0.07407407407407407,1.0,0.13793103448275862,302,50,0,4
same_patient,0.55,4,356,0.8679775280898876,0.0784313725490196,1.0,0.14545454545454545,305,47,0,4
same_patient,0.55,5,356,0.8679775280898876,0.0,0.0,0.0,309,43,4,0
same_patient,0.55,6,356,0.8820224719101124,0.0,0.0,0.0,314,38,4,0
same_patient,0.55,7,356,0.8820224719101124,0.0,0.0,0.0,314,38,4,0
same_patient,0.55,8,356,0.8820224719101124,0.0,0.0,0.0,314,38,4,0
same_patient,0.6,1,356,0.8174157303370787,0.057971014492753624,1.0,0.1095890410958904,287,65,0,4
same_patient,0.6,2,356,0.8426966292134831,0.06666666666666667,1.0,0.125,296,56,0,4
same_patient,0.6,3,356,0.8651685393258427,0.07692307692307693,1.0,0.14285714285714285,304,48,0,4
same_patient,0.6,4,356,0.8820224719101124,0.08695652173913043,1.0,0.16,310,42,0,4
same_patient,0.6,5,356,0.8707865168539326,0.0,0.0,0.0,310,42,4,0
same_patient,0.6,6,356,0.8848314606741573,0.0,0.0,0.0,315,37,4,0
same_patient,0.6,7,356,0.8848314606741573,0.0,0.0,0.0,315,37,4,0
same_patient,0.6,8,356,0.8848314606741573,0.0,0.0,0.0,315,37,4,0
same_patient,0.7,1,356,0.8426966292134831,0.06666666666666667,1.0,0.125,296,56,0,4
same_patient,0.7,2,356,0.8820224719101124,0.08695652173913043,1.0,0.16,310,42,0,4
same_patient,0.7,3,356,0.8876404494382022,0.09090909090909091,1.0,0.16666666666666666,312,40,0,4
same_patient,0.7,4,356,0.9044943820224719,0.10526315789473684,1.0,0.19047619047619047,318,34,0,4
same_patient,0.7,5,356,0.8932584269662921,0.0,0.0,0.0,318,34,4,0
same_patient,0.7,6,356,0.8932584269662921,0.0,0.0,0.0,318,34,4,0
same_patient,0.7,7,356,0.8932584269662921,0.0,0.0,0.0,318,34,4,0
same_patient,0.7,8,356,0.9129213483146067,0.0,0.0,0.0,325,27,4,0
same_patient,0.8,1,356,0.8848314606741573,0.08888888888888889,1.0,0.16326530612244897,311,41,0,4
same_patient,0.8,2,356,0.9185393258426966,0.12121212121212122,1.0,0.21621621621621623,323,29,0,4
same_patient,0.8,3,356,0.9185393258426966,0.12121212121212122,1.0,0.21621621621621623,323,29,0,4
same_patient,0.8,4,356,0.9269662921348315,0.13333333333333333,1.0,0.23529411764705882,326,26,0,4
same_patient,0.8,5,356,0.9269662921348315,0.0,0.0,0.0,330,22,4,0
same_patient,0.8,6,356,0.9410112359550562,0.0,0.0,0.0,335,17,4,0
same_patient,0.8,7,356,0.9578651685393258,0.0,0.0,0.0,341,11,4,0
same_patient,0.8,8,356,0.9578651685393258,0.0,0.0,0.0,341,11,4,0
same_patient,0.9,1,356,0.9157303370786517,0.11764705882352941,1.0,0.21052631578947367,322,30,0,4
same_patient,0.9,2,356,0.9466292134831461,0.17391304347826086,1.0,0.2962962962962963,333,19,0,4
same_patient,0.9,3,356,0.952247191011236,0.19047619047619047,1.0,0.32,335,17,0,4
same_patient,0.9,4,356,0.952247191011236,0.19047619047619047,1.0,0.32,335,17,0,4
same_patient,0.9,5,356,0.9410112359550562,0.0,0.0,0.0,335,17,4,0
same_patient,0.9,6,356,0.9410112359550562,0.0,0.0,0.0,335,17,4,0
same_patient,0.9,7,356,0.9578651685393258,0.0,0.0,0.0,341,11,4,0
same_patient,0.9,8,356,0.9578651685393258,0.0,0.0,0.0,341,11,4,0
