model,fold,train_rows,test_rows,test_not_walking,test_walking,accuracy,precision_walking,recall_walking,f1_walking,precision_macro,recall_macro,f1_macro
random_forest,1,2248,1124,549,575,0.902135231316726,0.9001721170395869,0.9095652173913044,0.9048442906574394,0.9022039222398671,0.9019592935772551,0.9020558449624194
random_forest,2,2248,1124,549,575,0.9074733096085409,0.9011925042589438,0.92,0.9104991394148021,0.907765712092228,0.907176684881603,0.9073674334274747
random_forest,3,2248,1124,549,575,0.8870106761565836,0.8745819397993311,0.9095652173913044,0.8917306052855924,0.8878613121049888,0.8864765977666904,0.8867955352009358
xgboost,1,2248,1124,549,575,0.9332740213523132,0.9562043795620438,0.9113043478260869,0.9332146037399822,0.9338313564476886,0.9337942504157757,0.9332739685366578
xgboost,2,2248,1124,549,575,0.9341637010676157,0.9417989417989417,0.928695652173913,0.9352014010507881,0.9340951621023434,0.9342931812782134,0.9341468126411264
xgboost,3,2248,1124,549,575,0.9332740213523132,0.9401408450704225,0.928695652173913,0.9343832020997376,0.933199918938089,0.9333824344658272,0.9332549494661584
catboost,1,2248,1124,549,575,0.9332740213523132,0.9496402877697842,0.9182608695652174,0.9336870026525199,0.9334469044482724,0.9336295240357964,0.9332714332868688
catboost,2,2248,1124,549,575,0.9323843416370107,0.9400352733686067,0.9269565217391305,0.9334500875656743,0.9323156618189532,0.9325128692484359,0.9323669967665622
catboost,3,2248,1124,549,575,0.9341637010676157,0.9417989417989417,0.928695652173913,0.9352014010507881,0.9340951621023434,0.9342931812782134,0.9341468126411264
