model,folds,test_rows_total,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,7,3372,0.6459108509246126,0.25150444890663437,0.6118390615398356,0.4100349278585676,0.4976747632796827,0.34873653794435616,0.45495584647947673,0.353289295491662,0.6782447429583491,0.13444004456588285,0.6445388230848458,0.2470764564630872,0.5701508133168701,0.24964030282469254
xgboost,7,3372,0.6212322421920469,0.22956896836973964,0.526562777523673,0.416357662009629,0.45645111854228465,0.3490535363917429,0.39956072248124735,0.34395584697525233,0.6308223760289299,0.12035954915987543,0.6104768294201292,0.23625340644778736,0.5325783644008406,0.22052099763808347
catboost,7,3372,0.636862485737762,0.22341805027403744,0.5418122864267457,0.41303323226660255,0.46042455750138217,0.3445576681780659,0.4091654812269141,0.3483812940950476,0.6379353589666693,0.11537642234513476,0.6202815357601882,0.22962568516742649,0.544282860646047,0.2185599929866789
