model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.8823124865678057,0.007440233388201765,0.8705560672429277,0.022852584215615045,0.7228985507246377,0.00531313124052852,0.7898112706674941,0.011268416060449505,0.8784916417664022,0.01238273674961047,0.8377075899688408,0.006361866037906921,0.8540426001636243,0.008362141044814154
xgboost,0.8970227659197424,0.0026511099095298087,0.8354397981317261,0.011161727296237562,0.8260869565217391,0.006024524548065677,0.8306789167324965,0.0027405258545231312,0.8796158196100604,0.00464149965805879,0.8771748377980484,0.0007566510819742725,0.8783442208529273,0.0024701488680626
catboost,0.8993268821096368,0.004445097575587848,0.8408419899211544,0.01734083816958455,0.8278260869565218,0.007580693814853371,0.8341599360544238,0.004845808678091798,0.8827693057227851,0.00749824398893574,0.8793209554827826,0.0011785148679456239,0.8809399724013444,0.004255613929247478
