model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.726057873738459,0.09548126307440025,0.6752498391644277,0.08273514714492594,0.7105697334674006,0.22296207542893512,0.6791532869283653,0.11054327048496967,0.7308671455769064,0.09675393500425222,0.7320258198128773,0.10505295527777028,0.7196654840082548,0.09668545884052626
xgboost,0.7224005557757041,0.09511298650663817,0.6764275545633153,0.09732467129419542,0.6989209806196363,0.2166073554621405,0.6732921004726222,0.10816450263119401,0.7281717857367638,0.09624867436519946,0.7272343445877602,0.1016104719628178,0.7154449704765584,0.09566046156883835
catboost,0.7257657456212293,0.09686578264560529,0.6775300928283973,0.09205419852514073,0.7050162859423197,0.2092814244926391,0.6787393841298233,0.10675128718530799,0.7295977545268796,0.09785437733961123,0.730252061321628,0.10387990945464456,0.7193245993652918,0.0968942179033945
