threshold,min_run_windows,rows,accuracy,precision_walking,recall_walking,f1_walking,specificity_not_walking,false_positive_rate,tn,fp,fn,tp
0.3,1,665,0.2887218045112782,0.02079002079002079,0.8333333333333334,0.04056795131845842,0.2787136294027565,0.7212863705972435,182,471,2,10
0.3,2,665,0.3383458646616541,0.020179372197309416,0.75,0.039301310043668124,0.33078101071975496,0.669218989280245,216,437,3,9
0.3,3,665,0.35639097744360904,0.01627906976744186,0.5833333333333334,0.03167420814479638,0.35222052067381315,0.6477794793261868,230,423,5,7
0.3,4,665,0.40150375939849625,0.0175,0.5833333333333334,0.03398058252427184,0.3981623277182236,0.6018376722817764,260,393,5,7
0.3,5,665,0.44360902255639095,0.01881720430107527,0.5833333333333334,0.036458333333333336,0.44104134762633995,0.55895865237366,288,365,5,7
0.3,8,665,0.5067669172932331,0.0,0.0,0.0,0.5160796324655437,0.48392036753445633,337,316,12,0
0.3,10,665,0.518796992481203,0.0,0.0,0.0,0.5283307810107197,0.47166921898928027,345,308,12,0
0.35,1,665,0.4180451127819549,0.022900763358778626,0.75,0.044444444444444446,0.4119448698315467,0.5880551301684533,269,384,3,9
0.35,2,665,0.47218045112781953,0.025210084033613446,0.75,0.04878048780487805,0.4670750382848392,0.5329249617151608,305,348,3,9
0.35,3,665,0.5112781954887218,0.021406727828746176,0.5833333333333334,0.04129793510324484,0.5099540581929556,0.4900459418070444,333,320,5,7
0.35,4,665,0.5473684210526316,0.0231023102310231,0.5833333333333334,0.044444444444444446,0.5467075038284839,0.45329249617151607,357,296,5,7
0.35,5,665,0.5714285714285714,0.024390243902439025,0.5833333333333334,0.046822742474916385,0.5712098009188361,0.42879019908116384,373,280,5,7
0.35,8,665,0.6345864661654136,0.0,0.0,0.0,0.6462480857580398,0.3537519142419602,422,231,12,0
0.35,10,665,0.6601503759398496,0.0,0.0,0.0,0.6722817764165391,0.327718223583461,439,214,12,0
0.4,1,665,0.5398496240601504,0.022727272727272728,0.5833333333333334,0.04375,0.5390505359877489,0.4609494640122512,352,301,5,7
0.4,2,665,0.5864661654135338,0.02181818181818182,0.5,0.041811846689895474,0.5880551301684533,0.4119448698315467,384,269,6,6
0.4,3,665,0.631578947368421,0.024489795918367346,0.5,0.04669260700389105,0.6339969372128637,0.3660030627871363,414,239,6,6
0.4,4,665,0.6451127819548872,0.0,0.0,0.0,0.6569678407350689,0.3430321592649311,429,224,12,0
0.4,5,665,0.675187969924812,0.0,0.0,0.0,0.6875957120980092,0.3124042879019908,449,204,12,0
0.4,8,665,0.7488721804511278,0.0,0.0,0.0,0.7626339969372129,0.23736600306278713,498,155,12,0
0.4,10,665,0.7609022556390977,0.0,0.0,0.0,0.774885145482389,0.225114854517611,506,147,12,0
0.45,1,665,0.6270676691729323,0.012396694214876033,0.25,0.023622047244094488,0.6339969372128637,0.3660030627871363,414,239,9,3
0.45,2,665,0.6676691729323309,0.0,0.0,0.0,0.6799387442572741,0.32006125574272587,444,209,12,0
0.45,3,665,0.718796992481203,0.0,0.0,0.0,0.7320061255742726,0.2679938744257274,478,175,12,0
0.45,4,665,0.7368421052631579,0.0,0.0,0.0,0.7503828483920367,0.24961715160796324,490,163,12,0
0.45,5,665,0.7488721804511278,0.0,0.0,0.0,0.7626339969372129,0.23736600306278713,498,155,12,0
0.45,8,665,0.8390977443609022,0.0,0.0,0.0,0.8545176110260337,0.14548238897396631,558,95,12,0
0.45,10,665,0.8511278195488722,0.0,0.0,0.0,0.8667687595712098,0.1332312404287902,566,87,12,0
0.5,1,665,0.7142857142857143,0.0,0.0,0.0,0.7274119448698315,0.2725880551301684,475,178,12,0
0.5,2,665,0.7533834586466165,0.0,0.0,0.0,0.7672281776416539,0.2327718223583461,501,152,12,0
0.5,3,665,0.8015037593984963,0.0,0.0,0.0,0.8162327718223583,0.18376722817764166,533,120,12,0
0.5,4,665,0.8150375939849624,0.0,0.0,0.0,0.8300153139356815,0.16998468606431852,542,111,12,0
0.5,5,665,0.8451127819548873,0.0,0.0,0.0,0.8606431852986217,0.13935681470137826,562,91,12,0
0.5,8,665,0.9007518796992481,0.0,0.0,0.0,0.9173047473200613,0.08269525267993874,599,54,12,0
0.5,10,665,0.912781954887218,0.0,0.0,0.0,0.9295558958652373,0.07044410413476264,607,46,12,0
0.55,1,665,0.8300751879699249,0.0,0.0,0.0,0.8453292496171516,0.1546707503828484,552,101,12,0
0.55,2,665,0.8706766917293233,0.0,0.0,0.0,0.886676875957121,0.11332312404287902,579,74,12,0
0.55,3,665,0.9218045112781955,0.0,0.0,0.0,0.9387442572741195,0.06125574272588055,613,40,12,0
0.55,4,665,0.9263157894736842,0.0,0.0,0.0,0.9433384379785605,0.05666156202143951,616,37,12,0
0.55,5,665,0.9383458646616541,0.0,0.0,0.0,0.9555895865237366,0.0444104134762634,624,29,12,0
0.55,8,665,0.9699248120300752,0.0,0.0,0.0,0.9877488514548239,0.01225114854517611,645,8,12,0
0.55,10,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.6,1,665,0.9067669172932331,0.0,0.0,0.0,0.9234303215926493,0.07656967840735068,603,50,12,0
0.6,2,665,0.9473684210526315,0.0,0.0,0.0,0.9647779479326187,0.03522205206738132,630,23,12,0
0.6,3,665,0.9593984962406015,0.0,0.0,0.0,0.9770290964777948,0.022970903522205207,638,15,12,0
0.6,4,665,0.968421052631579,0.0,0.0,0.0,0.9862174578866769,0.013782542113323124,644,9,12,0
0.6,5,665,0.9744360902255639,0.0,0.0,0.0,0.9923430321592649,0.007656967840735069,648,5,12,0
0.6,8,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.6,10,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.65,1,665,0.956390977443609,0.0,0.0,0.0,0.9739663093415007,0.026033690658499236,636,17,12,0
0.65,2,665,0.9789473684210527,0.0,0.0,0.0,0.996937212863706,0.0030627871362940277,651,2,12,0
0.65,3,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.65,4,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.65,5,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.65,8,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.65,10,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.7,1,665,0.9774436090225563,0.0,0.0,0.0,0.9954058192955589,0.004594180704441042,650,3,12,0
0.7,2,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.7,3,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.7,4,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.7,5,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.7,8,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
0.7,10,665,0.9819548872180451,0.0,0.0,0.0,1.0,0.0,653,0,12,0
