model,folds,test_rows_total,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,8,5642,0.603688799752948,0.20201409725688013,0.47519346248731553,0.4441482405116423,0.3675483845764071,0.34849651674343074,0.33214690882513276,0.3456498205136244,0.6135616645138858,0.1086060468077368,0.5229830014753343,0.21253901398315125,0.48934847793444114,0.18671133150487737
xgboost,8,5642,0.5587833740219132,0.20361826874684444,0.4274407778724485,0.41904683409525667,0.4176249326050713,0.3522932172682127,0.3353188338334975,0.34927064315438916,0.5930703472469041,0.10874999853033164,0.5363125798819197,0.2532802988354704,0.4775964112270358,0.21153060301805332
catboost,8,5642,0.5959370509921795,0.20449527962144443,0.43881121310938254,0.4241830455632782,0.415226002511139,0.3623696516058035,0.3423888661934893,0.3630411958595269,0.60150509502496,0.1213247278288991,0.5425540991835683,0.23807382506131194,0.49513418056524827,0.21371316345645391
