model,fold,train_rows,test_rows,test_not_walking,test_walking,accuracy,precision_walking,recall_walking,f1_walking,precision_macro,recall_macro,f1_macro
random_forest,1,2248,1124,549,575,0.8994661921708185,0.8969072164948454,0.9078260869565218,0.902333621434745,0.8995606193175334,0.8992682347350915,0.8993794596632937
random_forest,2,2248,1124,549,575,0.905693950177936,0.899488926746167,0.9182608695652174,0.9087779690189329,0.9059828246393777,0.9053963728518255,0.9055860379164646
random_forest,3,2248,1124,549,575,0.8870106761565836,0.8708609271523179,0.9147826086956522,0.8922815945716709,0.8883150789607743,0.8863530529817059,0.8867394876506625
xgboost,1,2248,1124,549,575,0.9314946619217082,0.9543795620437956,0.9095652173913044,0.931433659839715,0.9320508921330088,0.9320139383859982,0.9314946076976354
xgboost,2,2248,1124,549,575,0.9359430604982206,0.9435626102292769,0.9304347826086956,0.9369527145359019,0.9358746623857336,0.9360734933079908,0.9359266285156905
xgboost,3,2248,1124,549,575,0.9341637010676157,0.9417989417989417,0.928695652173913,0.9352014010507881,0.9340951621023434,0.9342931812782134,0.9341468126411264
catboost,1,2248,1124,549,575,0.9377224199288257,0.9566003616636528,0.92,0.9379432624113475,0.9380199706742082,0.9381420765027322,0.9377216312056738
catboost,2,2248,1124,549,575,0.9359430604982206,0.9389179755671903,0.9356521739130435,0.9372822299651568,0.9358836701792395,0.9359499485230063,0.9359138422553057
catboost,3,2248,1124,549,575,0.9323843416370107,0.9495495495495495,0.9165217391304348,0.9327433628318584,0.9325955129118574,0.932759958818405,0.9323824148685231
