model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.747861412667617,0.011874407459214444,0.7133805150319334,0.020646403482628972,0.7117449162411255,0.024406890390134276,0.7122323953791931,0.012671243770732114,0.7443669526688971,0.012134126621421888,0.7439070216823671,0.011333303516382882,0.7438678275927413,0.011554284437575791
xgboost,0.796545569753634,0.005500617007698584,0.7508487235593941,0.008383720516241141,0.8023248993144287,0.0048269977365269605,0.7757141491032801,0.005161517010583408,0.7938704426034654,0.005306058432566833,0.7971788527034943,0.005088356691526569,0.7947713738516947,0.005397550247763055
catboost,0.7984372944036654,0.003471843956648836,0.754340164003624,0.009562439020091228,0.8015759425682369,0.008813277146041703,0.7771693701040632,0.0014342064520773518,0.7957244542723744,0.0029519501719679707,0.7987815272302227,0.00222420433588583,0.7965705193233535,0.0031027836988302073
