model,folds,test_rows_total,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,20,2857,0.6298811425647612,0.31822024528950305,0.5783763691460655,0.4577474433387857,0.38614806905190097,0.3993914831795594,0.3922220016327462,0.3929490144159328,0.5964464342411729,0.19558445268546878,0.49381548201477815,0.2905541539102924,0.48098992526582257,0.28134739975118905
xgboost,20,2857,0.6078478441894981,0.2650481235960553,0.5596877840970169,0.4474186112221843,0.41076053469470086,0.3702803530183413,0.41681023015039964,0.36545587626009285,0.5587299552806052,0.15296379480889938,0.4512581726860089,0.23898691302886022,0.45277968284822645,0.21773146076850117
catboost,20,2857,0.6299460741982832,0.2509910741581591,0.5689930556210546,0.4435277472088128,0.4143134689272987,0.35898109742390305,0.42685359448941956,0.36007468936353315,0.5652662183594681,0.1460552640547422,0.4655334777081916,0.23567099725609697,0.4672441525521812,0.20963776423793043
