model,folds,test_rows_total,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,7,3372,0.6293279434355067,0.2704257518250178,0.6115606597529031,0.4101684853282441,0.5162543887171938,0.3511300041978303,0.46680149937369503,0.3479726826436862,0.676010859719163,0.15482619085036142,0.6307910223964408,0.2618417534617983,0.5633490310002192,0.26438494767238635
xgboost,7,3372,0.5648171136499373,0.22700286480870643,0.5497601523712362,0.4318178262804368,0.4405347572644987,0.3272639619409204,0.3673991585324964,0.31601546780848694,0.6296718118642344,0.12912989499577435,0.5850409147924929,0.22645695890902148,0.49611080513307615,0.2258176268761734
catboost,7,3372,0.6115809318518084,0.2232120442032207,0.5574613448783803,0.42688897867669356,0.47252278363687544,0.33513409816593653,0.40658570546250444,0.34563068663244795,0.6402752921864402,0.13777993813028006,0.5990153933364925,0.22530947592728484,0.5282100232591765,0.22837577224447297
