model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.7269671824453173,0.0967247425040958,0.6788934348623713,0.07856147810451429,0.721275312538622,0.21641056666338288,0.6884774687108494,0.11301882832520696,0.7333966041825989,0.09994950868448704,0.7318984979030972,0.10391815513939956,0.7219287767141472,0.09772994223007057
xgboost,0.7253872687423245,0.09831695344365707,0.6798378283604495,0.08856213310731251,0.7152951846040785,0.20633714308456316,0.6866213604667045,0.11111948144622734,0.7312405352840935,0.10065147950756884,0.729397257946018,0.10324154707790964,0.7203052241243272,0.0985840204236806
catboost,0.7274300203801317,0.09852772014202926,0.6847440012403547,0.09047571579095524,0.7109760938157786,0.20402474360331566,0.6872107310666201,0.11020687749633301,0.7328239118185248,0.10095225252710661,0.7303961192219882,0.10314168198367328,0.7220283793971424,0.09851147463346321
