model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.6558403035461235,0.060435166765804675,0.5644644985901516,0.09945704491687314,0.6437894798577545,0.09004829241888963,0.5918968302758715,0.014126453777281438,0.6435405824301746,0.04272858282761477,0.6584437525287362,0.053877033361915815,0.6411292894672008,0.046864017490682267
xgboost,0.6403793155243056,0.04335058497885619,0.547838316898894,0.11910462809120166,0.6362567700691945,0.08321569491736573,0.5771725084354198,0.024379094656655383,0.6318371961921776,0.028879347494057742,0.6467564322351077,0.04040666134869641,0.6273276033783587,0.03206582294174391
catboost,0.6514474359961336,0.05886314309255998,0.5549528137228917,0.09618028511118515,0.6198287074141063,0.03458046839725754,0.5806177494419221,0.03459767170656242,0.6318015452059161,0.040640094135322255,0.643927566441791,0.04900509830175126,0.632599069245124,0.043801810328695866
