model,folds,test_rows_total,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,3,1516,0.5898280007913134,0.10572466548420655,0.3819444444444444,0.5401956521415112,0.11079470547909087,0.18604182557278273,0.0716507874781256,0.11260266174326374,0.5774315903157992,0.16072486316568121,0.4369280184742999,0.07479949695552852,0.40055440586721786,0.04416783065041254
xgboost,3,1516,0.6305552537047925,0.09483768092111325,0.1597222222222222,0.16710013077105504,0.05501942379018792,0.09333954723797015,0.05278355278355279,0.08755175406787472,0.46849148182617234,0.036968377196932904,0.44074875544546704,0.08163083518636124,0.41041524285214454,0.06577900242894191
catboost,3,1516,0.6479501392073801,0.11178093622456758,0.34,0.48867166891482466,0.05331434899541212,0.07536317892864892,0.05631452208950242,0.0660615620057333,0.5582485558376922,0.13600440464546032,0.4475509696726247,0.06646492985837277,0.4177164383478518,0.04780715116963703
