model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.8754448398576512,0.004243501785662578,0.8960973307880251,0.016982849524482164,0.856231884057971,0.016414603054803214,0.8755110828827117,0.00394290932055387,0.8762068014036752,0.004931424292860061,0.8758997914521792,0.004417945515934992,0.8754184235484876,0.004231245242204718
xgboost,0.907473309608541,0.0007704852346836538,0.9204717396485891,0.010716498091425906,0.8968115942028986,0.013168483120696297,0.9083829619402125,0.0017410985491575273,0.9076954946217114,0.000676968419505979,0.9077257728148677,0.0006475181301258047,0.9074535037820239,0.0007600128998136918
catboost,0.9119217081850534,0.004686678715681817,0.9241199217711404,0.010664466788269154,0.9020289855072464,0.00977374800005069,0.9128791422590332,0.004486689136350475,0.9120460306832382,0.0047368750153424805,0.9121559620918139,0.004749248737912191,0.9119050119774051,0.004693767419626069
