model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.6493400249639542,0.0615364320671527,0.5642224911764674,0.0674465932383168,0.6584763565429558,0.1802987283615431,0.5965438843099777,0.0793253914418599,0.651012682735525,0.0661550369747884,0.658087363660849,0.0719126230292119,0.6416620940946928,0.0619432432309641
xgboost,0.6486754915107603,0.0631551612891138,0.5654477968882693,0.062156269990187,0.6464246524831422,0.1816506296817209,0.5914331558911061,0.0789287018881079,0.6492208293152215,0.0639510485319086,0.656119460410144,0.0711504429413164,0.6401574913751944,0.0629919638908497
catboost,0.6492596012161643,0.0643865004367385,0.5647791514688146,0.0631909706092293,0.643611698868904,0.1788381992447078,0.5910989297344201,0.0812546375294336,0.648260681998205,0.0664825070701337,0.654933998262923,0.0728904319329653,0.6402256765303754,0.0641744053064573
