model,accuracy_mean,accuracy_sd,precision_walking_mean,precision_walking_sd,recall_walking_mean,recall_walking_sd,f1_walking_mean,f1_walking_sd,precision_macro_mean,precision_macro_sd,recall_macro_mean,recall_macro_sd,f1_macro_mean,f1_macro_sd
random_forest,0.8113454195949105,0.012413049382631306,0.9103387174503478,0.008627029859418536,0.7534330011074197,0.03104049993138058,0.8241433328532036,0.015683224465938797,0.8144091882537156,0.007147779745806008,0.8236578725223446,0.008593095901420468,0.8102508443295265,0.011847921646469516
xgboost,0.8393419277469646,0.005253003245452691,0.9095025676127874,0.010809841317825091,0.8070299855183576,0.006090499757768369,0.855166350243115,0.004264764098867211,0.8362559644697121,0.005826381661819317,0.846217646339695,0.006530212882986878,0.8373909592980256,0.005489838668233695
catboost,0.8393419277469646,9.736457095460972e-05,0.904767213653218,0.012704456485128902,0.8123977766419627,0.01399984213470127,0.8559590354115985,0.001985953900597141,0.8357428401858423,0.0015323554306205637,0.8450815024353293,0.00307143046549983,0.8371396080142149,0.0006975275074026156
